date;qobs;p;epot;temp;ss;u;l;saturation;qs;ep;qif;pn;qof;ea;g;dl;qr1;qr2;bf;qsim
04-02-1985;28,101;0;0,385714286;0,2;67,26;4,17527534;98,36467421;0,983646742;0,4;0,385714286;0,211472717;0;0;0;0;0;1,177010676;1,177010676;0,927538101;25,69790462
05-02-1985;23,442;13,12;0,385714286;0,8;65,66;5;98,67201558;0,983646742;1,6;0,385714286;0,201935832;13,30762522;3,910678931;0;9,089604918;0,307341373;2,332080879;2,332080879;0,942029817;39,97901371
06-02-1985;24,63;1,14;0,385714286;-0,4;66,8;4,370925636;98,67201558;0,986720156;0;0,385714286;0,243360078;0;0;0;0;0;1,510233284;1,510233284;0,94014764;29,92073929
07-02-1985;22,797;0,76;0,385714286;-5,2;67,56;3,772469589;98,67201558;0,986720156;0;0,385714286;0,212741761;0;0;0;0;0;0,99971015;0,99971015;0,938269224;23,66398426
08-02-1985;20,381;0;0,385714286;-7,5;67,56;3,203141605;98,67201558;0,986720156;0;0,385714286;0,183613699;0;0;0;0;0;0,678601218;0,678601218;0,936394561;19,72014521
09-02-1985;18,2;0,29;0,385714286;-10,2;67,85;2,661523961;98,67201558;0,986720156;0;0,385714286;0,155903358;0;0;0;0;0;0,472935636;0,472935636;0,934523643;17,18599004
10-02-1985;18,539;0,01;0,385714286;-10;67,86;2,146267939;98,67201558;0,986720156;0;0,385714286;0,129541736;0;0;0;0;0;0,337820664;0,337820664;0,932656464;15,51334919
11-02-1985;18,9;0;0,385714286;-9,2;67,86;1,656090466;98,67201558;0,986720156;0;0,385714286;0,104463187;0;0;0;0;0;0,246001652;0,246001652;0,930793015;14,36942562
12-02-1985;15,7;0;0,385714286;-7,5;67,86;1,189770919;98,67201558;0,986720156;0;0,385714286;0,080605261;0;0;0;0;0;0,180923243;0,180923243;0,928933289;13,55206761
13-02-1985;14,8;0;0,385714286;-5,9;67,86;0,746148085;98,67201558;0,986720156;0;0,385714286;0,057908549;0;0;0;0;0;0,132520732;0,132520732;0,927077279;12,9383785
14-02-1985;14,4;0,59;0,385714286;-7;68,45;0,324117268;98,67201558;0,986720156;0;0,385714286;0,036316531;0;0;0;0;0;0,094667329;0,094667329;0,925224978;12,4535461
15-02-1985;14;3,28;0,385714286;-6,6;71,73;0;98,61041856;0,986720156;0;0,324117268;0;0;0;0,061597018;0;0;0,057418637;0,057418637;0,923376377;11,97614283
16-02-1985;13,4;4,31;0,385714286;-3,5;76,04;0;98,23006409;0,986104186;0;0;0;0;0;0,380354472;0;0;0,034826164;0,034826164;0,92153147;11,67774657
17-02-1985;13,45;0,25;0,385714286;-7,1;76,29;0;97,8511767;0,982300641;0;0;0;0;0;0,37888739;0;0;0,021123136;0,021123136;0,919690249;11,48794122
18-02-1985;13;0,18;0,385714286;-8,8;76,47;0;97,47375073;0,978511767;0;0;0;0;0;0,377425968;0;0;0,01281183;0,01281183;0,917852706;11,36401719
19-02-1985;12,95;0;0,385714286;-7,7;76,47;0;97,09778055;0,974737507;0;0;0;0;0;0,375970182;0;0;0,007770768;0,007770768;0,916018835;11,2800698
20-02-1985;13,425;0,25;0,385714286;-4,9;76,72;0;96,72326054;0,970977806;0;0;0;0;0;0,374520011;0;0;0,004713209;0,004713209;0,914188629;11,22038702
21-02-1985;12,164;0,89;0,385714286;-1,2;77,61;0;96,35018511;0,967232605;0;0;0;0;0;0,373075434;0;0;0,002858706;0,002858706;0,912362078;11,17543897
22-02-1985;12,139;0;0,385714286;-2,2;77,61;0;95,97854868;0,963501851;0;0;0;0;0;0,371636429;0;0;0,001733893;0,001733893;0,910539178;11,13944548
23-02-1985;12,288;0;0,385714286;-0,4;77,61;0;95,6083457;0,959785487;0;0;0;0;0;0,370202974;0;0;0,001051659;0,001051659;0,908719919;11,10890064
24-02-1985;13,405;5,32;0,385714286;1,4;74,81;5;95,78041337;0,956083457;2,8;0,385714286;0;2,734285714;0,775255573;0;1,786962478;0,172067663;0,305677162;0,305677162;0,910117614;14,84564223
25-02-1985;15,482;0,18;0,385714286;0,8;73,21;5;95,8508137;0,957804134;1,6;0,385714286;0,228902067;1,165383647;0,331174704;0;0,763808605;0,070400338;0,405775609;0,405775609;0,909672679;16,0624762
26-02-1985;13,978;0;0,385714286;0,6;72,01;5;95,88555276;0,958508137;1,2;0,385714286;0,229254069;0,585031645;0,166406724;0;0,383885866;0,034739056;0,401795739;0,401795739;0,908545456;16,00011528
27-02-1985;12,62;0;0,385714286;0,6;70,81;5;95,91998447;0,958855528;1,2;0,385714286;0,229427764;0,58485795;0,166433508;0;0,383992736;0,034431706;0,399460708;0,399460708;0,907420677;15,95786876
28-02-1985;12,943;0;0,385714286;0,4;70,01;5;95,93076434;0,959199845;0,8;0,385714286;0,229599922;0,184685792;0,052580034;0;0,121325887;0,010779871;0,353314328;0,353314328;0,905825818;15,37491729
01-03-1985;12,482;0,04;0,806451613;0;70,01;3,963894565;95,93076434;0,959307643;0;0,806451613;0,229653822;0;0;0;0;0;0,30465771;0,30465771;0,904015976;14,75868911
02-03-1985;12,629;4,62;0,806451613;0,6;68,81;5;96,15169786;0,959307643;1,2;0,806451613;0,182064707;3,795378245;1,080697392;0;2,493747331;0,220933523;0,681642412;0,681642412;0,906694011;19,3946172
03-03-1985;12,951;2,63;0,806451613;1,9;65,01;5;96,44823086;0,961516979;3,8;0,806451613;0,230758489;5,392789898;1,540012901;0;3,556243998;0,296532999;1,110181272;1,110181272;0,911277277;24,6833191
04-03-1985;16,194;0,84;0,806451613;1,7;61,61;5;96,61044397;0,964482309;3,4;0,806451613;0,232241154;3,201307233;0,917753529;0;2,121340592;0,162213112;1,125846629;1,125846629;0,913271141;24,89894962
05-03-1985;19,214;6,84;0,806451613;2,5;56,61;5;97,13227498;0,96610444;5;0,806451613;0,23305222;10,80049617;3,102865524;0;7,175799636;0,521831007;1,995441853;1,995441853;0,924349956;35,65255044
06-03-1985;19,014;0;0,806451613;0,3;56,01;4,557887012;97,13227498;0,97132275;0,6;0,806451613;0,235661375;0;0;0;0;0;1,303022189;1,303022189;0,922503103;27,17510629
07-03-1985;15,354;0,72;0,806451613;0,7;54,61;5;97,15904172;0,97132275;1,4;0,806451613;0,214823584;0,656611815;0,189922362;0;0,439922713;0,02676674;0,949578028;0,949578028;0,92145101;22,84647726
08-03-1985;14,803;0,26;0,806451613;1,4;51,81;5;97,24051606;0,971590417;2,8;0,806451613;0,235795209;2,017753178;0,583829631;0;1,352449208;0,08147434;0,898445433;0,898445433;0,922041926;22,22933059
09-03-1985;13,898;0;0,806451613;0,5;50,81;4,957345807;97,24051606;0,972405161;1;0,806451613;0,23620258;0;0;0;0;0;0,637873175;0,637873175;0,920199685;19,02507948
10-03-1985;13,72;0;0,806451613;0,7;49,41;5;97,25293219;0,972405161;1,4;0,806451613;0,234187574;0,31670662;0,091734685;0;0,212555805;0,012416129;0,515130054;0,515130054;0,918743343;17,50852353
11-03-1985;14,079;4,72;0,806451613;2,8;43,81;5;97,61497752;0,972529322;5,6;0,806451613;0,236264661;9,277283726;2,68761514;0;6,227623257;0,36204533;1,462899228;1,462899228;0,928106212;29,19572614
12-03-1985;14,35;0;0,806451613;0;43,81;3,955473499;97,61497752;0,976149775;0;0,806451613;0,238074888;0;0;0;0;0;0,980968403;0,980968403;0,926251854;23,2883955
13-03-1985;14,441;0;0,806451613;1,7;40,41;5;97,66099162;0,976149775;3,4;0,806451613;0,188339782;1,360682105;0,396034916;0;0,918633084;0,046014105;0,824920939;0,824920939;0,926053089;21,38052778
14-03-1985;14,351;0,26;0,806451613;1,8;36,81;5;97,75433507;0,976609916;3,6;0,806451613;0,238304958;2,815243429;0,819879736;0;1,902020245;0,093343448;0,916703075;0,916703075;0,927623049;22,52041737
15-03-1985;14,715;2,61;0,806451613;1,7;33,41;5;97,91230202;0,977543351;3,4;0,806451613;0,238771675;4,964776712;1,44762342;0;3,359186336;0,157966956;1,219553286;1,219553286;0,93181015;26,26954196
16-03-1985;14,352;0,24;0,806451613;0;33,41;3,953986877;97,91230202;0,97912302;0;0,806451613;0,23956151;0;0;0;0;0;0,833956569;0,833956569;0,929948392;21,53842284
17-03-1985;14,082;0;0,806451613;-1,3;33,41;2,95809065;97,91230202;0,97912302;0;0,806451613;0,189444613;0;0;0;0;0;0,580360875;0,580360875;0,928090354;18,4191672
18-03-1985;14,263;0,26;0,806451613;0;33,41;2,009910105;97,91230202;0,97912302;0;0,806451613;0,141728933;0;0;0;0;0;0,407772654;0,407772654;0,926236028;16,28911064
19-03-1985;13,725;0;0,806451613;-0,3;33,41;1,107159072;97,91230202;0,97912302;0;0,806451613;0,09629942;0;0;0;0;0;0,285217486;0,285217486;0,924385407;14,77003533
20-03-1985;14,174;5,71;0,806451613;0,5;32,41;5;97,97016002;0,97912302;1;0,806451613;0,05304654;1,957660919;0,571972008;0;1,327830912;0,057857999;0,418918786;0,418918786;0,924926191;16,40921818
21-03-1985;14,446;3,16;0,806451613;1,3;29,81;5;98,10556937;0,9797016;2,6;0,806451613;0,2398508;4,713697587;1,378229082;0;3,200059159;0,135409346;0,890751911;0,890751911;0,928832537;22,21830548
22-03-1985;14,628;0,48;0,806451613;3,3;23,21;5;98,26720119;0,981055694;6,6;0,806451613;0,240527847;6,03302054;1,767046891;0;4,104341826;0,161631823;1,330187452;1,330187452;0,934357161;27,65155749
23-03-1985;14,447;0;0,806451613;4,1;15,01;5;98,44231866;0,982672012;8,2;0,806451613;0,241336006;7,152212381;2,09918867;0;4,877906242;0,175117469;1,727724173;1,727724173;0,941261771;32,59004828
24-03-1985;14,63;0,11;0,806451613;3,9;7,21;5;98,59319614;0,984423187;7,8;0,806451613;0,242211593;6,861336794;2,018321877;0;4,692137437;0,150877479;1,937368296;1,937368296;0,947818536;35,23000125
25-03-1985;15,181;1,05;0,806451613;3,3;0,61;5;98,72417603;0,985931961;6,6;0,806451613;0,242965981;6,600582406;1,945353254;0;4,524249266;0,130979887;2,036109796;2,036109796;0,954060304;36,51191499
26-03-1985;17,067;4,93;0,806451613;3;0;5;98,80492116;0,98724176;0,61;0,806451613;0,24362088;4,489927507;1,325496913;0;3,083685466;0,080745128;1,852362761;1,852362761;0,957699177;34,3126776
27-03-1985;17,358;7,14;0,806451613;2,8;0;5;98,9074579;0,988049212;0;0,806451613;0,244024606;6,089523781;1,799566655;0;4,187420386;0,10253674;1,927605313;1,927605313;0,963315517;35,30001708
28-03-1985;16,973;6,15;0,806451613;0,9;0;5;98,98590676;0,989074579;0;0,806451613;0,244537289;5,099011098;1,508812513;0;3,511749722;0,078448862;1,859041112;1,859041112;0,967705644;34,51641004
29-03-1985;16,877;31,93;0,806451613;0,4;0;5;99,42668157;0,989859068;0;0,806451613;0,244929534;30,87861885;9,146158911;0;21,29168513;0,440774815;4,822670807;4,822670807;1,004058901;71,14814631
30-03-1985;16,401;0,26;0,806451613;1,4;0;4,206414979;99,42668157;0,994266816;0;0,806451613;0,247133408;0;0;0;0;0;3,022337125;3,022337125;1,00205279;49,14040926
31-03-1985;18,834;8,91;0,806451613;2,5;0;5;99,48386099;0,994266816;0;0,806451613;0,207909134;7,102054232;2,11534725;0;4,929527562;0,05717942;2,747270287;2,747270287;1,008914969;45,86545654
01-04-1985;30,366;0,7;1,616666667;5,9;0;3,835914028;99,48386099;0,99483861;0;1,616666667;0,247419305;0;0;0;0;0;1,76365557;1,76365557;1,006899156;33,83026893
02-04-1985;27,957;6,26;1,616666667;5,2;0;5;99,50769597;0,99483861;0;1,616666667;0,189815837;3,289431524;0,980462693;0;2,285133854;0,023834978;1,530179897;1,530179897;1,0089965;31,00498958
03-04-1985;27,02;3,34;1,616666667;5,7;0;5;99,51789435;0,99507696;0;1,616666667;0,24753848;1,475794853;0,440013932;0;1,025582539;0,010198382;1,198631817;1,198631817;1,008824728;26,95447516
04-04-1985;23,575;1,29;1,616666667;5,9;0;4,425743861;99,51789435;0,995178944;0;1,616666667;0,247589472;0;0;0;0;0;0,824425813;0,824425813;1,006809094;22,36056513
05-04-1985;21,92;1,1;1,616666667;6,1;0;3,689923677;99,51789435;0,995178944;0;1,616666667;0,219153517;0;0;0;0;0;0,586269722;0,586269722;1,004797489;19,42796188
06-04-1985;21,602;4,09;1,616666667;5,4;0;5;99,52452958;0,995178944;0;1,616666667;0,182717251;0,980539759;0,292389214;0;0,68151532;0,006635225;0,542530388;0,542530388;1,004015404;18,88432651
07-04-1985;20,53;0,05;1,616666667;4,9;0;3,185710685;99,52452958;0,995245296;0;1,616666667;0,247622648;0;0;0;0;0;0,426493234;0,426493234;1,002009379;17,44294279
08-04-1985;20,111;5,55;1,616666667;6,6;0;5;99,53761822;0,995245296;0;1,616666667;0,157770823;1,961273195;0,584884981;0;1,363299577;0,013088638;0,550893512;0,550893512;1,00245885;18,96743914
09-04-1985;24,192;8,53;1,616666667;3,8;0;5;99,58087412;0,995376182;0;1,616666667;0,247688091;6,665645242;1,988135799;0;4,63425354;0,043255903;1,213861956;1,213861956;1,008789256;27,14001191
10-04-1985;22,298;1,18;1,616666667;1,6;0;4,315428962;99,58087412;0,995808741;0;1,616666667;0,247904371;0;0;0;0;0;0,833787262;0,833787262;1,006773694;22,47444223
11-04-1985;19,713;0;1,616666667;2,2;0;2,484799555;99,58087412;0,995808741;0;1,616666667;0,21396274;0;0;0;0;0;0,589905316;0,589905316;1,004762159;19,47192346
12-04-1985;18,882;0,16;1,616666667;4;0;0,904934354;99,58087412;0,995808741;0;1,616666667;0,123198534;0;0;0;0;0;0,406270507;0,406270507;1,002754643;17,20511033
13-04-1985;18,062;0,31;1,616666667;4,7;0;0,31;98,86914181;0,995808741;0;0,904934354;0;0;0;0,711732313;0;0;0,246415518;0,246415518;1,000751138;15,22871322
14-04-1985;18,276;2,69;1,616666667;5,6;0;2,69;97,56247514;0,988691418;0;0,31;0;0;0;1,306666667;0;0;0,149458567;0,149458567;0,998751636;14,02039078
15-04-1985;18,698;5,7;1,616666667;6,6;0;5;97,61935787;0,975624751;0;1,616666667;0,127943058;1,645390275;0,478577034;0;1,109930516;0,056882726;0,329298264;0,329298264;0,998752007;16,21635458
16-04-1985;18,266;0,55;1,616666667;7,1;0;3,695236544;97,61935787;0,976193579;0;1,616666667;0,238096789;0;0;0;0;0;0,29341328;0,29341328;0,996756499;15,75380922
17-04-1985;17,23;0;1,616666667;5,5;0;1,902605085;97,61935787;0,976193579;0;1,616666667;0,175964791;0;0;0;0;0;0,2472009;0,2472009;0,994764978;15,16520836
18-04-1985;16,712;0,07;1,616666667;7;0;0,265337586;97,61935787;0,976193579;0;1,616666667;0,090600832;0;0;0;0;0;0,185583575;0,185583575;0,992777436;14,3885517
19-04-1985;16,299;0;1,616666667;7,5;0;0;96,26802878;0,976193579;0;0,265337586;0;0;0;1,351329081;0;0;0,112562128;0,112562128;0,990793866;13,47269183
20-04-1985;16,086;2,71;1,616666667;6,6;0;2,71;94,71169565;0,962680288;0;0;0;0;0;1,556333132;0;0;0,068272382;0,068272382;0,988814258;12,90771303
21-04-1985;16,267;1,27;1,616666667;7,3;0;2,242164638;94,71169565;0,947116957;0;1,616666667;0,121168695;0;0;0;0;0;0,089085459;0,089085459;0,986838606;13,1377302
22-04-1985;15,761;0;1,616666667;6,1;0;0,525246988;94,71169565;0,947116957;0;1,616666667;0,100250983;0;0;0;0;0;0,093478751;0,093478751;0,984866901;13,16729934
23-04-1985;15,843;0;1,616666667;4,4;0;0;93,62027597;0,947116957;0;0,525246988;0;0;0;1,091419679;0;0;0,056697728;0,056697728;0,982899136;12,69415152
24-04-1985;14,296;0;1,616666667;3,3;0;0;92,10674818;0,93620276;0;0;0;0;0;1,513527795;0;0;0,034388911;0,034388911;0,980935302;12,39776672
25-04-1985;15,328;3,9;1,616666667;2,3;0;3,9;90,61768908;0,921067482;0;0;0;0;0;1,489059096;0;0;0,020857929;0,020857929;0,978975392;12,20861289
26-04-1985;15,313;0,26;1,616666667;3,3;0;2,384924346;90,61768908;0,906176891;0;1,616666667;0,158408987;0;0;0;0;0;0,074980053;0,074980053;0,977019398;12,84559515
27-04-1985;15,781;13,67;1,616666667;3,7;0;5;91,90637492;0,906176891;0;1,616666667;0,096870116;9,341387563;2,473752009;0;5,578949713;1,288685841;1,056938693;1,056938693;0,985099386;24,93460848
28-04-1985;18,977;5,63;1,616666667;3,6;0;5;92,35607463;0,919063749;0;1,616666667;0,209531875;3,803801458;1,025690902;0;2,328410851;0,449699705;1,127088013;1,127088013;0,987318107;25,81826918
29-04-1985;18,239;2,39;1,616666667;4,7;0;5;92,41863004;0,923560746;0;1,616666667;0,211780373;0,56155296;0,15236913;0;0,346628417;0,062555413;0,826895101;0,826895101;0,985968752;22,13624265
30-04-1985;17,111;0;1,616666667;6,2;0;3,171240183;92,41863004;0,9241863;0;1,616666667;0,21209315;0;0;0;0;0;0,584989383;0,584989383;0,983998785;19,15836247
01-05-1985;16,205;0;3,409677419;5;0;0;92,1801928;0,9241863;0;3,171240183;0;0;0;0,238437236;0;0;0,354813996;0,354813996;0,982032754;16,3237653
02-05-1985;16,483;6,56;3,409677419;4,3;0;5;89,21508465;0,921801928;0;0;0;1,56;0,422254128;3,143047219;0,959806805;0,177939067;0,38134962;0,38134962;0,981796577;16,64489859
03-05-1985;15,979;0,36;3,409677419;5,1;0;1,754247158;89,21508465;0,892150847;0;3,409677419;0,196075423;0;0;0;0;0;0,308449904;0,308449904;0,979834946;15,73079303
04-05-1985;15,866;0,52;3,409677419;5,6;0;0,52;87,55965439;0,892150847;0;1,754247158;0;0;0;1,655430261;0;0;0,187084324;0,187084324;0,977877235;14,2249357
05-05-1985;14,516;0;3,409677419;6,2;0;0;84,66997697;0,875596544;0;0,52;0;0;0;2,889677419;0;0;0,113472378;0,113472378;0,975923435;13,30222897
06-05-1985;14,595;0,02;3,409677419;10,3;0;0,02;81,78300389;0,84669977;0;0;0;0;0;2,886973086;0;0;0,068824477;0,068824477;0,973973539;12,73323965
07-05-1985;13,929;0;3,409677419;13,2;0;0;78,99446727;0,817830039;0;0,02;0;0;0;2,788536616;0;0;0,041744155;0,041744155;0,972027538;12,37880945
08-05-1985;14,566;0;3,409677419;13,4;0;0;76,30101076;0,789944673;0;0;0;0;0;2,693456513;0;0;0,02531911;0,02531911;0,970085426;12,15453455
09-05-1985;13,17;0;3,409677419;10,7;0;0;73,69939242;0,763010108;0;0;0;0;0;2,601618334;0;0;0,015356816;0,015356816;0,968147194;12,00922142
10-05-1985;13,339;1,69;3,409677419;10,2;0;1,69;71,18648088;0,736993924;0;0;0;0;0;2,512911541;0;0;0,00931438;0,00931438;0,966212834;11,91181957
11-05-1985;12,696;1,48;3,409677419;11,9;0;1,48;69,46680346;0,711864809;0;1,69;0;0;0;1,719677419;0;0;0,005649457;0,005649457;0,96428234;11,8434959
12-05-1985;12,862;0,01;3,409677419;11,1;0;0,01;67,53712604;0,694668035;0;1,48;0;0;0;1,929677419;0;0;0,003426569;0,003426569;0,962355702;11,7928275
13-05-1985;13,118;0,03;3,409677419;11,8;0;0,03;65,23432791;0,67537126;0;0,01;0;0;0;2,302798136;0;0;0,002078319;0,002078319;0,960432915;11,75288601
14-05-1985;12,282;0;3,409677419;14,7;0;0;63,01004776;0,652343279;0;0,03;0;0;0;2,224280148;0;0;0,001260564;0,001260564;0,958513968;11,71946912
15-05-1985;12,423;0,2;3,409677419;12,3;0;0,2;60,86160839;0,630100478;0;0;0;0;0;2,14843937;0;0;0,000764571;0,000764571;0,956598856;11,69002796
16-05-1985;14,004;16,2;3,409677419;10,3;0;5;66,21004718;0,608616084;0;0,2;0;11,2;1,716187552;2,075184518;2,060189137;7,423623311;0,67573092;0,67573092;0,958392205;19,95370251
17-05-1985;15,93;5,28;3,409677419;9,9;0;5;67,20969827;0,662100472;0;3,409677419;0,081050236;1,789272345;0,310058848;0;0,479562412;0,999651085;0,563740954;0,563740954;0,957339686;18,57338049
18-05-1985;15,034;0,07;3,409677419;11;0;1,57427409;67,20969827;0,672096983;0;3,409677419;0,086048491;0;0;0;0;0;0,375783616;0,375783616;0,95542692;16,25494346
19-05-1985;13,795;0;3,409677419;11,7;0;0;65,37429494;0,672096983;0;1,57427409;0;0;0;1,835403329;0;0;0,227924284;0,227924284;0,953517975;14,42617574
20-05-1985;13,306;0;3,409677419;12,6;0;0;63,14524237;0,653742949;0;0;0;0;0;2,229052572;0;0;0,138243067;0,138243067;0,951612845;13,30784707
21-05-1985;12,474;0;3,409677419;13,3;0;0;60,9921933;0,631452424;0;0;0;0;0;2,15304907;0;0;0,083848658;0,083848658;0,949711522;12,6204397
22-05-1985;12,701;0;3,409677419;12,3;0;0;58,91255625;0,609921933;0;0;0;0;0;2,079637042;0;0;0,050856782;0,050856782;0,947813997;12,19441749
23-05-1985;11,972;0;3,409677419;10;0;0;56,90382813;0,589125563;0;0;0;0;0;2,008728128;0;0;0,030846198;0,030846198;0,945920263;11,92695157
24-05-1985;11,938;0;3,409677419;10,7;0;0;54,96359115;0,569038281;0;0;0;0;0;1,940236978;0;0;0,018709165;0,018709165;0,944030313;11,75567302
25-05-1985;11,734;4,75;3,409677419;14;0;4,75;53,08950999;0,549635911;0;0;0;0;0;1,874081156;0;0;0,011347682;0,011347682;0,942144139;11,64275314
26-05-1985;11,869;0;3,409677419;18,2;0;1,325647409;53,08950999;0,5308951;0;3,409677419;0,014675172;0;0;0;0;0;0,012656947;0,012656947;0,940261734;11,63575473
27-05-1985;11,498;0;3,409677419;20,8;0;0;51,27932896;0,5308951;0;1,325647409;0;0;0;1,810181034;0;0;0,007676827;0,007676827;0,93838309;11,55200477
28-05-1985;10,885;1,83;3,409677419;16,4;0;1,83;49,53086926;0,51279329;0;0;0;0;0;1,7484597;0;0;0,004656231;0,004656231;0,936508199;11,4922277
29-05-1985;11,1;0,05;3,409677419;11,9;0;0,05;47,95119184;0,495308693;0;1,83;0;0;0;1,579677419;0;0;0,002824147;0,002824147;0,934637055;11,44700888
30-05-1985;10,903;0;3,409677419;13,4;0;0;46,31621088;0,479511918;0;0,05;0;0;0;1,63498096;0;0;0,001712932;0,001712932;0,932769648;11,41063798
31-05-1985;10,386;0;3,409677419;15;0;0;44,7369775;0,463162109;0;0;0;0;0;1,579233384;0;0;0,001038946;0,001038946;0,930905973;11,3796515
01-06-1985;9,8;0;3,333333333;14,9;0;0;43,24574491;0,447369775;0;0;0;0;0;1,491232583;0;0;0,000630152;0,000630152;0,929046022;11,35194866
02-06-1985;9,8;0;3,333333333;14,9;0;0;41,80422008;0,432457449;0;0;0;0;0;1,44152483;0;0;0,000382207;0,000382207;0,927189787;11,32625525
03-06-1985;9,3;0;3,333333333;16,3;0;0;40,41074608;0,418042201;0;0;0;0;0;1,393474003;0;0;0,00023182;0,00023182;0,92533726;11,30179838
04-06-1985;9,8;0;3,333333333;16,4;0;0;39,06372121;0,404107461;0;0;0;0;0;1,347024869;0;0;0,000140606;0,000140606;0,923488435;11,27810924
05-06-1985;9,3;0;3,333333333;15,3;0;0;37,76159717;0,390637212;0;0;0;0;0;1,30212404;0;0;8,52818E-05;8,52818E-05;0,921643304;11,25490345
06-06-1985;9;0,99;3,333333333;12,7;0;0,99;36,50287726;0,377615972;0;0;0;0;0;1,258719906;0;0;5,17261E-05;5,17261E-05;0,91980186;11,23200848
07-06-1985;9;0,68;3,333333333;10,8;0;0,68;35,28611469;0,365028773;0;0,99;0;0;0;1,216762575;0;0;3,13734E-05;3,13734E-05;0,917964094;11,20931966
08-06-1985;9,25;3,79;3,333333333;11;0;3,79;34,10991087;0,352861147;0;0,68;0;0;0;1,176203823;0;0;1,9029E-05;1,9029E-05;0,916130001;11,18677345
09-06-1985;9,55;1,77;3,333333333;10,6;0;2,226666667;34,10991087;0,341099109;0;3,333333333;0;0;0;0;0;0;1,15416E-05;1,15416E-05;0,914299572;11,16433131
10-06-1985;9,848;3,59;3,333333333;11,7;0;3,59;33,0032442;0,341099109;0;2,226666667;0;0;0;1,106666666;0;0;7,00036E-06;7,00036E-06;0,9124728;11,14196979
11-06-1985;9,83;4,7;3,333333333;11,5;0;4,956666667;33,0032442;0,330032442;0;3,333333333;0;0;0;0;0;0;4,24593E-06;4,24593E-06;0,910649678;11,11967465
12-06-1985;9,84;1,8;3,333333333;11,2;0;3,423333334;33,0032442;0,330032442;0;3,333333333;0;0;0;0;0;0;2,57529E-06;2,57529E-06;0,908830199;11,09743723
13-06-1985;10,778;15,1;3,333333333;11,5;0;5;42,69635773;0,330032442;0;3,333333333;0;10,19;0,496886469;0;0;9,693113532;0,195511153;0,195511153;0,907014355;13,46255105
14-06-1985;11,145;2,57;3,333333333;11,6;0;4,236666667;42,69635773;0,426963577;0;3,333333333;0;0;0;0;0;0;0,118583509;0,118583509;0,905202139;12,50108633
15-06-1985;10,717;3,03;3,333333333;11,6;0;3,933333334;42,69635773;0,426963577;0;3,333333333;0;0;0;0;0;0;0,071924534;0,071924534;0,903393544;11,90926588
16-06-1985;10,451;0;3,333333333;11,4;0;0,600000001;42,69635773;0,426963577;0;3,333333333;0;0;0;0;0;0;0,043624435;0,043624435;0,901588563;11,54166334
17-06-1985;10,343;0,19;3,333333333;11,2;0;0,19;41,27314581;0,426963577;0;0,600000001;0;0;0;1,423211924;0;0;0,026459557;0,026459557;0,899787187;11,3100731
18-06-1985;9,6;0,17;3,333333333;11,3;0;0,17;39,89737428;0,412731458;0;0,19;0;0;0;1,375771527;0;0;0,016048533;0,016048533;0,897989411;11,16099573
19-06-1985;9,425;0;3,333333333;11,9;0;0;38,56746181;0,398973743;0;0,17;0;0;0;1,329912476;0;0;0,009733927;0,009733927;0,896195227;11,06198215
20-06-1985;9,35;0;3,333333333;13,8;0;0;37,28187975;0,385674618;0;0;0;0;0;1,28558206;0;0;0,005903925;0,005903925;0,894404628;10,99335097
21-06-1985;9,05;0;3,333333333;14,2;0;0;36,03915042;0,372818797;0;0;0;0;0;1,242729325;0;0;0,003580912;0,003580912;0,892617606;10,94316478
22-06-1985;9;0;3,333333333;15,6;0;0;34,83784541;0,360391504;0;0;0;0;0;1,201305014;0;0;0,002171933;0,002171933;0,890834155;10,90418314
23-06-1985;9,25;3,25;3,333333333;15,8;0;3,25;33,67658389;0,348378454;0;0;0;0;0;1,161261513;0;0;0,001317344;0,001317344;0,889054267;10,87201447
24-06-1985;9,25;0,47;3,333333333;15,3;0;0,47;33,59325056;0,336765839;0;3,25;0;0;0;0,083333333;0;0;0,000799009;0,000799009;0,887277936;10,84399511
25-06-1985;9;0;3,333333333;14,4;0;0;32,47347554;0,335932506;0;0,47;0;0;0;1,119775019;0;0;0,000484624;0,000484624;0,885505153;10,81850943
26-06-1985;9,775;16,39;3,333333333;14,6;0;5;42,24825303;0,324734755;0;0;0;11,39;0,532773324;1,082449185;0;10,85722668;0,209923907;0,209923907;0,883735913;13,35429526
27-06-1985;10,35;2,85;3,333333333;13,8;0;4,516666667;42,24825303;0,42248253;0;3,333333333;0;0;0;0;0;0;0,127325286;0,127325286;0,881970207;12,32415215
28-06-1985;9,775;0,24;3,333333333;14,4;0;1,423333334;42,24825303;0,42248253;0;3,333333333;0;0;0;0;0;0;0,07722669;0,07722669;0,88020803;11,69089848
29-06-1985;10,2;0,37;3,333333333;14,1;0;0,37;40,83997793;0,42248253;0;1,423333334;0;0;0;1,408275101;0;0;0,046840355;0,046840355;0,878449373;11,2983873
30-06-1985;9,775;0,06;3,333333333;14,2;0;0,06;39,47864533;0,408399779;0;0,37;0;0;0;1,361332598;0;0;0,028410111;0,028410111;0,87669423;11,05191065
01-07-1985;9,5;0;3,529032258;14;0;0;38,08543121;0,394786453;0;0,06;0;0;0;1,393214129;0;0;0,017231604;0,017231604;0,874942594;10,89402521
