date,p,t,epot,q
1946-10-21,0.0,8.6,0.9466666666666668,1.0400758603805615
1946-10-22,0.0,7.7,0.9466666666666668,1.0318862866767775
1946-10-23,0.0,4.3,0.9466666666666668,1.0277914998248856
1946-10-24,0.0,1.8,0.9466666666666668,1.0196019261211016
1946-10-25,0.0,1.4,0.9466666666666668,0.966369697046506
1946-10-26,0.0,3.1,0.9466666666666668,0.9704644838983979
1946-10-27,0.0,3.4,0.9466666666666668,0.962274910194614
1946-10-28,3.320043436288834,3.6,0.9466666666666668,0.9827488444540738
1946-10-29,0.7300095507502555,5.6,0.9466666666666668,0.9950332050097499
1946-10-30,0.0,5.0,0.9466666666666668,1.0196019261211016
1946-10-31,0.0,5.3,0.9466666666666668,1.0441706472324535
1946-11-01,0.06000078499317169,5.1,0.4666666666666667,1.0564550077881294
1946-11-02,0.5500071957707405,5.8,0.4666666666666667,1.0359810735286696
1946-11-03,7.060092367529869,6.4,0.4666666666666667,1.0155071392692097
1946-11-04,0.12000156998634338,4.3,0.4666666666666667,1.0155071392692097
1946-11-05,0.0,3.8,0.4666666666666667,1.0318862866767775
1946-11-06,0.0,3.6,0.4666666666666667,1.0073175655654256
1946-11-07,0.4500058874487877,5.0,0.4666666666666667,1.0236967129729937
1946-11-08,2.530033100545406,3.3,0.4666666666666667,1.0236967129729937
1946-11-09,1.2200159615278245,2.6,0.4666666666666667,1.0400758603805615
1946-11-10,1.3700179240107537,3.4,0.4666666666666667,1.0318862866767775
1946-11-11,1.3400175315141676,3.1,0.4666666666666667,1.0359810735286696
1946-11-12,0.9000117748975754,4.1,0.4666666666666667,1.138350744825969
1946-11-13,5.990078368484974,7.4,0.4666666666666667,1.138350744825969
1946-11-14,0.1100014391541481,3.1,0.4666666666666667,1.1178768105665091
1946-11-15,0.6600086349248886,3.0,0.4666666666666667,1.126066384270293
1946-11-16,3.810049847066402,3.8,0.4666666666666667,1.146540318529753
1946-11-17,0.31000405579805373,3.2,0.4666666666666667,1.1874881870486726
1946-11-18,0.19000248581171034,2.6,0.4666666666666667,1.2079621213081324
1946-11-19,0.08000104665756225,2.3,0.4666666666666667,1.2448152029751605
1946-11-20,0.6600086349248886,3.8,0.4666666666666667,1.257099563530836
1946-11-21,8.830115524828434,5.4,0.4666666666666667,1.261194350382728
1946-11-22,3.4300448754429813,7.3,0.4666666666666667,1.2816682846421878
1946-11-23,6.260081900954247,6.8,0.4666666666666667,1.302142218901648
1946-11-24,0.3800049716234207,7.0,0.4666666666666667,1.3349005137167835
1946-11-25,2.3600308763980866,7.9,0.4666666666666667,1.3676588085319197
1946-11-26,0.14000183165073393,7.9,0.4666666666666667,1.3840379559394875
1946-11-27,4.6900613602995875,7.6,0.4666666666666667,1.3758483822357033
1946-11-28,2.7600361096858976,7.6,0.4666666666666667,1.3512796611243514
1946-11-29,0.7200094199180603,5.2,0.4666666666666667,1.3676588085319197
1946-11-30,2.510032838881016,5.2,0.4666666666666667,1.3594692348281354
1946-12-01,5.090066593587398,6.6,0.3166666666666666,1.3308057268648916
1946-12-02,6.050079153478145,6.0,0.3166666666666666,1.302142218901648
1946-12-03,5.750075228512287,6.0,0.3166666666666666,1.2734787109384038
1946-12-04,0.8500111207365989,3.9,0.3166666666666666,1.261194350382728
1946-12-05,0.0,1.5,0.3166666666666666,1.261194350382728
1946-12-06,0.13000170081853868,1.7,0.3166666666666666,1.232530842419484
1946-12-07,0.5100066724419594,1.1,0.3166666666666666,1.2038673344562405
1946-12-08,0.5100066724419594,1.1,0.3166666666666666,1.1874881870486726
1946-12-09,0.0,1.9,0.3166666666666666,1.2038673344562405
1946-12-10,0.8700113824009895,3.1,0.3166666666666666,1.1874881870486726
1946-12-11,0.3300043174624443,3.4,0.3166666666666666,1.1752038264929965
1946-12-12,0.3400044482946396,2.0,0.3166666666666666,1.146540318529753
1946-12-13,0.23000300914049146,0.3,0.3166666666666666,1.1301611711221848
1946-12-14,0.0,-1.3,0.3166666666666666,1.109687236862725
1946-12-15,0.31000405579805373,-1.9,0.3166666666666666,1.0687393683438051
1946-12-16,2.2900299605727197,-1.2,0.3166666666666666,1.0318862866767775
1946-12-17,0.0,-1.1,0.3166666666666666,0.9991279918616417
1946-12-18,0.0,-1.9,0.3166666666666666,1.0318862866767775
1946-12-19,12.440162755250931,-0.6,0.3166666666666666,1.1301611711221848
1946-12-20,0.0,-2.2,0.3166666666666666,1.121971597418401
1946-12-21,0.0,-3.4,0.3166666666666666,1.0974028763070494
1946-12-22,0.2200028783082962,-3.7,0.3166666666666666,1.0687393683438051
1946-12-23,0.8700113824009895,-0.9,0.3166666666666666,1.0318862866767775
1946-12-24,0.0,-0.8,0.3166666666666666,1.0236967129729937
1946-12-25,0.0,-0.3,0.3166666666666666,1.0236967129729937
1946-12-26,2.940038464665413,2.2,0.3166666666666666,1.0851185157513732
1946-12-27,0.0,2.5,0.3166666666666666,1.109687236862725
1946-12-28,0.21000274747610093,2.7,0.3166666666666666,1.121971597418401
1946-12-29,3.330043567121029,1.3,0.3166666666666666,1.146540318529753
1946-12-30,0.23000300914049146,1.0,0.3166666666666666,1.0974028763070494
1946-12-31,0.3000039249658585,0.8,0.3166666666666666,1.121971597418401
1947-01-01,0.07000091582536697,-0.8,0.25,1.0974028763070494
1947-01-02,0.0,-1.6,0.25,1.0687393683438051
1947-01-03,0.0,-1.9,0.25,1.0441706472324535
1947-01-04,0.0,-3.4,0.25,1.0318862866767775
1947-01-05,0.0,-3.4,0.25,1.0687393683438051
1947-01-06,0.0,-5.9,0.25,1.0687393683438051
1947-01-07,0.3000039249658585,-6.6,0.25,1.0646445814919134
1947-01-08,2.3000300914049148,-7.4,0.25,1.0605497946400213
1947-01-09,0.19000248581171034,-6.4,0.25,1.0564550077881294
1947-01-10,0.89001164406538,-5.3,0.25,1.0523602209362373
1947-01-11,0.9300121673941613,-6.3,0.25,1.0482654340843454
1947-01-12,2.7900365021824833,-5.4,0.25,1.0441706472324535
1947-01-13,3.7900495854020115,-2.7,0.25,1.0400758603805615
1947-01-14,13.400175315141679,-0.5,0.25,1.0359810735286696
1947-01-15,3.0300396421551703,2.2,0.25,1.0318862866767775
1947-01-16,0.15000196248292924,3.3,0.25,1.0318862866767775
1947-01-17,1.1800154381990433,2.9,0.25,1.0318862866767775
1947-01-18,0.13000170081853868,3.0,0.25,1.0318862866767775
1947-01-19,0.15000196248292924,2.4,0.25,1.0318862866767775
1947-01-20,0.0,-0.5,0.25,1.0318862866767775
1947-01-21,0.0,-1.4,0.25,0.9966711197505065
1947-01-22,0.12000156998634338,-2.7,0.25,0.9827488444540738
1947-01-23,2.280029829740524,-3.7,0.25,0.9827488444540738
1947-01-24,0.4000052332878113,-4.0,0.25,0.9598180380834787
1947-01-25,1.6400214564800262,-4.0,0.25,0.9147753827126671
1947-01-26,0.25000327080488205,-4.2,0.25,0.9008531074162344
1947-01-27,0.9600125598907471,-4.8,0.25,0.9008531074162344
1947-01-28,0.5100066724419594,-4.6,0.25,0.8926635337124506
1947-01-29,0.0,-4.4,0.25,0.8697327273418554
1947-01-30,0.0,-3.9,0.25,0.8369744325267195
1947-01-31,0.0,-4.5,0.25,0.8271469440821789
1947-02-01,0.0,-5.1,0.36,0.7780095018594753
1947-02-02,0.0,-5.2,0.36,0.7780095018594753
1947-02-03,0.0,-4.4,0.36,0.7780095018594753
1947-02-04,0.0,-3.9,0.36,0.7780095018594753
1947-02-05,0.0,-5.7,0.36,0.7780095018594753
1947-02-06,0.0,-8.1,0.36,0.7780095018594753
1947-02-07,0.0,-9.1,0.36,0.7780095018594753
1947-02-08,0.0,-7.5,0.36,0.7780095018594753
1947-02-09,0.0,-6.3,0.36,0.7780095018594753
1947-02-10,0.0,-5.1,0.36,0.6961137648216359
1947-02-11,0.0,-5.5,0.36,0.6961137648216359
1947-02-12,0.2700035324692726,-5.7,0.36,0.6961137648216359
1947-02-13,0.5500071957707405,-6.2,0.36,0.6961137648216359
1947-02-14,0.0,-7.1,0.36,0.6961137648216359
1947-02-15,0.0,-6.9,0.36,0.6961137648216359
1947-02-16,0.0,-7.1,0.36,0.6961137648216359
1947-02-17,0.0,-6.6,0.36,0.6961137648216359
1947-02-18,0.0,-7.6,0.36,0.6961137648216359
1947-02-19,0.0,-6.5,0.36,0.6142180277837962
1947-02-20,0.0,-5.9,0.36,0.6142180277837962
1947-02-21,0.0,-6.1,0.36,0.6142180277837962
1947-02-22,0.0,-6.8,0.36,0.6142180277837962
1947-02-23,0.4400057566165924,-8.0,0.36,0.6142180277837962
1947-02-24,0.0,-8.0,0.36,0.6142180277837962
1947-02-25,1.880024596452713,-6.3,0.36,0.6142180277837962
1947-02-26,5.290069210231304,-9.6,0.36,0.6142180277837962
1947-02-27,0.0,-10.2,0.36,0.6142180277837962
1947-02-28,1.280016746520996,-8.9,0.36,0.6142180277837962
1947-03-01,34.89045647352934,-7.3,0.6333333333333333,0.5732701592648765
1947-03-02,3.410044613778591,-7.4,0.6333333333333333,0.5732701592648765
1947-03-03,1.1500150457024574,-7.6,0.6333333333333333,0.5732701592648765
1947-03-04,0.2700035324692726,-3.7,0.6333333333333333,0.5896493066724443
1947-03-05,0.0,-3.8,0.6333333333333333,0.6060284540800122
1947-03-06,0.0,-4.9,0.6333333333333333,0.6224076014875802
1947-03-07,13.280173745155336,-5.9,0.6333333333333333,0.638786748895148
1947-03-08,7.700100740790368,-6.3,0.6333333333333333,0.655165896302716
1947-03-09,0.28000366330146786,-7.7,0.6333333333333333,0.6715450437102838
1947-03-10,0.0,-9.5,0.6333333333333333,0.6715450437102838
1947-03-11,0.0,-8.1,0.6333333333333333,0.6961137648216359
1947-03-12,0.0,-7.6,0.6333333333333333,0.7206824859329874
1947-03-13,0.0,-5.7,0.6333333333333333,0.7370616333405553
1947-03-14,18.78024570286274,-3.5,0.6333333333333333,0.7616303544519072
1947-03-15,2.3600308763980866,-5.8,0.6333333333333333,0.7861990755632589
1947-03-16,0.0,-3.2,0.6333333333333333,0.8189573703783949
1947-03-17,9.73012729972601,-1.3,0.6333333333333333,0.8189573703783949
1947-03-18,0.0,-3.3,0.6333333333333333,0.8599052388973147
1947-03-19,4.040052856206894,-2.3,0.6333333333333333,0.8189573703783949
1947-03-20,0.8700113824009895,0.5,0.6333333333333333,0.8189573703783949
1947-03-21,0.6600086349248886,1.0,0.6333333333333333,0.9008531074162344
1947-03-22,9.110119188129902,1.6,0.6333333333333333,1.3185213663092157
1947-03-23,3.330043567121029,2.8,0.6333333333333333,2.3258389318746415
1947-03-24,3.2800429129600523,3.2,0.6333333333333333,3.7446825760552107
1947-03-25,5.0800664627552035,1.8,0.6333333333333333,4.723336633657392
1947-03-26,1.480019363164902,3.2,0.6333333333333333,3.172395165634788
1947-03-27,0.0,2.2,0.6333333333333333,2.088341294464907
1947-03-28,17.360227124691008,0.9,0.6333333333333333,1.5273554957557067
1947-03-29,2.2500294372439384,2.1,0.6333333333333333,1.5560190037189503
1947-03-30,0.7700100740790368,3.6,0.6333333333333333,1.5273554957557067
1947-03-31,0.5400070649385452,3.5,0.6333333333333333,1.510976348348139
1947-04-01,0.9800128215551376,1.7,1.4933333333333332,1.4184341654953803
1947-04-02,0.1700022241473198,2.9,1.4933333333333332,1.3160644941980806
1947-04-03,0.6800088965892792,2.7,1.4933333333333332,1.2587374782715928
1947-04-04,0.0,1.7,1.4933333333333332,1.1752038264929965
1947-04-05,0.47000614911317823,1.7,1.4933333333333332,1.10723036475159
1947-04-06,9.120119318962097,3.8,1.4933333333333332,1.2587374782715928
1947-04-07,2.200028783082962,3.8,1.4933333333333332,1.4659336929773268
1947-04-08,3.720048669576645,3.8,1.4933333333333332,1.3594692348281354
1947-04-09,5.8100760135054585,3.9,1.4933333333333332,1.2038673344562405
1947-04-10,0.0,4.4,1.4933333333333332,1.2284360555675924
1947-04-11,0.08000104665756225,3.9,1.4933333333333332,1.2038673344562405
1947-04-12,0.0,5.3,1.4933333333333332,1.1874881870486726
1947-04-13,0.0,5.5,1.4933333333333332,1.1629194659373208
1947-04-14,0.0,4.0,1.4933333333333332,1.134255957974077
1947-04-15,0.18000235497951508,5.6,1.4933333333333332,1.121971597418401
1947-04-16,0.0,6.9,1.4933333333333332,1.094946004195914
1947-04-17,0.0,7.4,1.4933333333333332,1.0687393683438051
1947-04-18,0.0,6.1,1.4933333333333332,1.0196019261211016
1947-04-19,0.0,5.8,1.4933333333333332,1.0318862866767775
1947-04-20,0.0,6.8,1.4933333333333332,1.0196019261211016
1947-04-21,0.5500071957707405,7.9,1.4933333333333332,1.0458085619732103
1947-04-22,0.0,8.8,1.4933333333333332,1.0687393683438051
1947-04-23,0.3000039249658585,7.9,1.4933333333333332,1.0687393683438051
1947-04-24,10.920142868757248,6.8,1.4933333333333332,1.094946004195914
1947-04-25,2.810036763846874,7.2,1.4933333333333332,1.121971597418401
1947-04-26,5.060066201090812,7.6,1.4933333333333332,1.134255957974077
1947-04-27,0.0,6.4,1.4933333333333332,1.2038673344562405
1947-04-28,8.540111730694772,6.9,1.4933333333333332,1.2284360555675924
1947-04-29,0.8000104665756226,6.6,1.4933333333333332,1.2857630714940798
1947-04-30,0.06000078499317169,6.7,1.4933333333333332,1.2448152029751605
1947-05-01,4.210055080354214,6.2,3.7666666666666666,1.1874881870486726
1947-05-02,1.1900155690312384,5.6,3.7666666666666666,1.121971597418401
1947-05-03,0.0,5.5,3.7666666666666666,0.9950332050097499
1947-05-04,0.0,6.9,3.7666666666666666,0.9598180380834787
1947-05-05,0.0,7.5,3.7666666666666666,0.9483526348981813
1947-05-06,0.0,9.3,3.7666666666666666,0.9254218285275861
1947-05-07,0.0,13.4,3.7666666666666666,0.8394313046378548
1947-05-08,0.0,14.0,3.7666666666666666,0.8189573703783949
1947-05-09,0.0,14.9,3.7666666666666666,0.7780095018594753
1947-05-10,0.0,15.0,3.7666666666666666,0.7288720596367714
1947-05-11,0.0,15.5,3.7666666666666666,0.6838294042659598
1947-05-12,0.0,15.9,3.7666666666666666,0.6699071289695269
1947-05-13,0.0,16.7,3.7666666666666666,0.7391090267665014
1947-05-14,0.0,17.8,3.7666666666666666,0.7599924397111505
1947-05-15,0.0,19.0,3.7666666666666666,0.7599924397111505
1947-05-16,0.0,14.0,3.7666666666666666,0.7391090267665014
1947-05-17,0.0,14.2,3.7666666666666666,0.6961137648216359
1947-05-18,0.0,12.9,3.7666666666666666,0.638786748895148
1947-05-19,0.0,13.0,3.7666666666666666,0.7391090267665014
1947-05-20,0.0,11.7,3.7666666666666666,0.7391090267665014
1947-05-21,0.0,13.9,3.7666666666666666,0.7124929122292036
1947-05-22,0.0,12.9,3.7666666666666666,0.6838294042659598
1947-05-23,0.0,13.0,3.7666666666666666,0.6961137648216359
1947-05-24,0.0,14.5,3.7666666666666666,0.6756398305621757
1947-05-25,0.0,15.4,3.7666666666666666,0.6633554700064997
1947-05-26,0.0,15.1,3.7666666666666666,0.655165896302716
1947-05-27,0.0,15.0,3.7666666666666666,0.655165896302716
1947-05-28,0.4500058874487877,14.1,3.7666666666666666,0.6469763225989318
1947-05-29,0.0,10.2,3.7666666666666666,0.6469763225989318
1947-05-30,0.0,17.1,3.7666666666666666,0.638786748895148
1947-05-31,0.0,20.3,3.7666666666666666,0.638786748895148
1947-06-01,0.0,21.9,4.483333333333333,0.638786748895148
1947-06-02,0.0,19.7,4.483333333333333,0.6469763225989318
1947-06-03,0.0,19.3,4.483333333333333,0.6469763225989318
1947-06-04,0.0,17.7,4.483333333333333,0.6633554700064997
1947-06-05,1.7100223723053931,16.7,4.483333333333333,0.6756398305621757
1947-06-06,11.200146532058715,13.7,4.483333333333333,0.6838294042659598
1947-06-07,1.0200133448839188,12.3,4.483333333333333,0.7043033385254196
1947-06-08,1.8300239422917366,12.7,4.483333333333333,0.7124929122292036
1947-06-09,10.180133187174796,13.8,4.483333333333333,0.7391090267665014
1947-06-10,3.320043436288834,12.0,4.483333333333333,0.7493459938962315
1947-06-11,0.0,11.7,4.483333333333333,0.7599924397111505
1947-06-12,1.5900208023190496,12.6,4.483333333333333,0.7288720596367714
1947-06-13,3.6500477537512777,12.6,4.483333333333333,0.7043033385254196
1947-06-14,0.0,11.9,4.483333333333333,0.6838294042659598
1947-06-15,1.460019101500511,13.1,4.483333333333333,0.6756398305621757
1947-06-16,10.580138420462609,13.1,4.483333333333333,0.6838294042659598
1947-06-17,0.0,13.3,4.483333333333333,0.6838294042659598
1947-06-18,0.0,16.2,4.483333333333333,0.6756398305621757
1947-06-19,0.0,19.2,4.483333333333333,0.6699071289695269
1947-06-20,0.0,17.3,4.483333333333333,0.6756398305621757
1947-06-21,0.0,17.0,4.483333333333333,0.6961137648216359
1947-06-22,5.34006986439228,17.1,4.483333333333333,0.7124929122292036
1947-06-23,9.590125468075275,16.0,4.483333333333333,0.7493459938962315
1947-06-24,1.9500255122780799,15.0,4.483333333333333,0.7391090267665014
1947-06-25,0.0,18.1,4.483333333333333,0.7288720596367714
1947-06-26,0.0,17.7,4.483333333333333,0.7043033385254196
1947-06-27,0.0,20.0,4.483333333333333,0.6838294042659598
1947-06-28,0.0,22.7,4.483333333333333,0.6756398305621757
1947-06-29,0.0,24.7,4.483333333333333,0.6633554700064997
1947-06-30,0.0,21.1,4.483333333333333,0.6699071289695269
1947-07-01,2.160028259754181,16.4,3.856666666666667,0.6715450437102838
1947-07-02,4.730061883628368,16.8,3.856666666666667,0.6879241911178516
1947-07-03,2.690035193860531,16.5,3.856666666666667,0.7288720596367714
1947-07-04,0.390005102455616,18.2,3.856666666666667,0.7288720596367714
1947-07-05,8.14010649740696,17.4,3.856666666666667,0.7370616333405553
1947-07-06,6.2900822934508325,14.3,3.856666666666667,0.7616303544519072
1947-07-07,5.740075097680092,14.0,3.856666666666667,0.794388649267043
1947-07-08,7.450097469985486,14.4,3.856666666666667,0.8107677966746107
1947-07-09,9.41012311309576,14.4,3.856666666666667,0.8271469440821789
1947-07-10,7.550098778307437,13.8,3.856666666666667,0.8435260914897467
1947-07-11,1.3500176623463631,14.4,3.856666666666667,0.8353365177859627
1947-07-12,0.12000156998634338,15.4,3.856666666666667,0.8189573703783949
1947-07-13,0.28000366330146786,15.5,3.856666666666667,0.7861990755632589
1947-07-14,0.25000327080488205,16.8,3.856666666666667,0.7616303544519072
1947-07-15,0.25000327080488205,18.6,3.856666666666667,0.7452512070443394
1947-07-16,0.25000327080488205,20.5,3.856666666666667,0.7452512070443394
1947-07-17,0.25000327080488205,20.2,3.856666666666667,0.7288720596367714
1947-07-18,0.25000327080488205,19.0,3.856666666666667,0.7124929122292036
1947-07-19,0.25000327080488205,18.3,3.856666666666667,0.7124929122292036
1947-07-20,1.3300174006819725,17.6,3.856666666666667,0.6961137648216359
1947-07-21,0.9500124290585518,18.7,3.856666666666667,0.7043033385254196
1947-07-22,0.3000039249658585,19.3,3.856666666666667,0.7493459938962315
1947-07-23,0.25000327080488205,21.8,3.856666666666667,0.7616303544519072
1947-07-24,8.420110160708427,21.2,3.856666666666667,0.7616303544519072
1947-07-25,0.5200068032741547,20.1,3.856666666666667,0.7370616333405553
1947-07-26,0.25000327080488205,19.1,3.856666666666667,0.6961137648216359
1947-07-27,0.7900103357434273,18.2,3.856666666666667,0.6756398305621757
1947-07-28,0.25000327080488205,18.0,3.856666666666667,0.6633554700064997
1947-07-29,0.25000327080488205,17.5,3.856666666666667,0.651071109450824
1947-07-30,5.32006960272789,18.4,3.856666666666667,0.6428815357470401
1947-07-31,0.25000327080488205,17.9,3.856666666666667,0.6592606831546078
1947-08-01,0.0,16.9,3.72,0.6469763225989318
1947-08-02,0.0,17.6,3.72,0.6469763225989318
1947-08-03,0.0,16.0,3.72,0.638786748895148
1947-08-04,0.0,17.4,3.72,0.638786748895148
1947-08-05,0.0,18.6,3.72,0.630597175191364
1947-08-06,5.520072219371795,19.4,3.72,0.630597175191364
1947-08-07,0.020000261664390562,18.5,3.72,0.6183128146356881
1947-08-08,0.4400057566165924,17.9,3.72,0.6142180277837962
1947-08-09,0.0,18.7,3.72,0.6101232409319042
1947-08-10,0.0,18.3,3.72,0.6080758475059581
1947-08-11,0.0,19.3,3.72,0.6060284540800122
1947-08-12,0.0,18.8,3.72,0.6019336672281203
1947-08-13,0.0,20.1,3.72,0.6101232409319042
1947-08-14,0.0,19.8,3.72,0.6142180277837962
1947-08-15,0.0,19.7,3.72,0.6060284540800122
1947-08-16,0.0,22.6,3.72,0.6019336672281203
1947-08-17,0.0,22.0,3.72,0.5978388803762282
1947-08-18,0.0,21.9,3.72,0.6633554700064997
1947-08-19,0.3300043174624443,20.2,3.72,0.6797346174140677
1947-08-20,0.0,18.0,3.72,0.6592606831546078
1947-08-21,0.0,18.6,3.72,0.6060284540800122
1947-08-22,0.0,18.2,3.72,0.6019336672281203
1947-08-23,0.0,18.7,3.72,0.5978388803762282
1947-08-24,0.0,19.3,3.72,0.5937440935243363
1947-08-25,0.0,19.9,3.72,0.5957914869502823
1947-08-26,0.0,20.0,3.72,0.6039810606540663
1947-08-27,0.0,19.8,3.72,0.6121706343578501
1947-08-28,0.0,20.0,3.72,0.6183128146356881
1947-08-29,0.0,18.4,3.72,0.5978388803762282
1947-08-30,0.0,16.5,3.72,0.5978388803762282
1947-08-31,0.0,17.3,3.72,0.5937440935243363
1947-09-01,0.040000523328781123,17.7,2.2666666666666666,0.5896493066724443
1947-09-02,0.0,18.7,2.2666666666666666,0.5855545198205523
1947-09-03,0.0,17.5,2.2666666666666666,0.5855545198205523
1947-09-04,0.0,16.9,2.2666666666666666,0.5855545198205523
1947-09-05,0.0,16.9,2.2666666666666666,0.6371488341543912
1947-09-06,0.0,17.6,2.2666666666666666,0.6125801130430393
1947-09-07,0.18000235497951508,17.3,2.2666666666666666,0.607666368820769
1947-09-08,3.9500516787171365,16.8,2.2666666666666666,0.607666368820769
1947-09-09,8.070105581581593,16.5,2.2666666666666666,0.5962009656354715
1947-09-10,8.230107674896718,15.9,2.2666666666666666,0.630597175191364
1947-09-11,3.800049716234207,17.1,2.2666666666666666,0.6371488341543912
1947-09-12,0.0,18.6,2.2666666666666666,0.6224076014875802
1947-09-13,0.06000078499317169,20.3,2.2666666666666666,0.6224076014875802
1947-09-14,0.12000156998634338,18.0,2.2666666666666666,0.607666368820769
1947-09-15,0.05000065416097641,17.9,2.2666666666666666,0.6011147098577418
1947-09-16,0.0,21.4,2.2666666666666666,0.5962009656354715
1947-09-17,0.0,18.9,2.2666666666666666,0.5962009656354715
1947-09-18,0.0,14.0,2.2666666666666666,0.5962009656354715
1947-09-19,0.0,15.0,2.2666666666666666,0.5962009656354715
1947-09-20,2.550033362209797,18.5,2.2666666666666666,0.607666368820769
1947-09-21,0.0,18.6,2.2666666666666666,0.6125801130430393
1947-09-22,0.5900077190995217,15.6,2.2666666666666666,0.6224076014875802
1947-09-23,8.810115263164043,13.8,2.2666666666666666,0.630597175191364
1947-09-24,0.740009681582451,12.3,2.2666666666666666,0.6428815357470401
1947-09-25,3.050039903819561,13.1,2.2666666666666666,0.6371488341543912
1947-09-26,0.06000078499317169,12.2,2.2666666666666666,0.630597175191364
1947-09-27,0.0,12.5,2.2666666666666666,0.630597175191364
1947-09-28,1.2300160923600196,13.2,2.2666666666666666,0.6428815357470401
1947-09-29,7.070092498362064,10.7,2.2666666666666666,0.655165896302716
1947-09-30,6.070079415142536,9.9,2.2666666666666666,0.6617175552657429
1947-10-01,2.190028652250767,10.0,0.9466666666666668,0.6797346174140677
1947-10-02,6.490084910094738,8.9,0.9466666666666668,0.6920189779697438
1947-10-03,0.09000117748975754,8.0,0.9466666666666668,0.7206824859329874
1947-10-04,0.0,11.4,0.9466666666666668,0.7124929122292036
1947-10-05,0.0,13.2,0.9466666666666668,0.6797346174140677
1947-10-06,0.0,12.7,0.9466666666666668,0.6715450437102838
1947-10-07,0.010000130832195281,12.5,0.9466666666666668,0.6633554700064997
1947-10-08,0.0,10.9,0.9466666666666668,0.6633554700064997
1947-10-09,1.670021848976612,13.0,0.9466666666666668,0.6633554700064997
1947-10-10,0.06000078499317169,14.0,0.9466666666666668,0.655165896302716
1947-10-11,0.5000065416097641,13.9,0.9466666666666668,0.6797346174140677
1947-10-12,0.06000078499317169,14.4,0.9466666666666668,0.6797346174140677
1947-10-13,0.0,13.9,0.9466666666666668,0.6715450437102838
1947-10-14,0.0,12.2,0.9466666666666668,0.6797346174140677
1947-10-15,4.580059921145439,11.2,0.9466666666666668,0.6879241911178516
1947-10-16,5.8100760135054585,10.5,0.9466666666666668,0.7124929122292036
1947-10-17,2.010026297271252,7.5,0.9466666666666668,0.7124929122292036
1947-10-18,7.260094984173775,6.8,0.9466666666666668,0.7002085516735276
1947-10-19,0.08000104665756225,5.8,0.9466666666666668,0.6838294042659598
1947-10-20,0.0,7.9,0.9466666666666668,0.6674502568583918
1947-10-21,0.0,7.0,0.9466666666666668,0.6756398305621757
1947-10-22,0.0,6.9,0.9466666666666668,0.6715450437102838
1947-10-23,0.0,8.0,0.9466666666666668,0.6797346174140677
1947-10-24,0.0,7.1,0.9466666666666668,0.6879241911178516
1947-10-25,0.0,6.3,0.9466666666666668,0.6838294042659598
1947-10-26,0.0,6.1,0.9466666666666668,0.6879241911178516
1947-10-27,0.0,5.5,0.9466666666666668,0.6838294042659598
1947-10-28,0.0,6.2,0.9466666666666668,0.6797346174140677
1947-10-29,0.0,5.7,0.9466666666666668,0.6756398305621757
1947-10-30,0.0,6.2,0.9466666666666668,0.6838294042659598
1947-10-31,0.0,5.9,0.9466666666666668,0.6879241911178516
1947-11-01,0.28000366330146786,8.0,0.4666666666666667,0.6879241911178516
1947-11-02,0.2900037941336632,7.9,0.4666666666666667,0.6879241911178516
1947-11-03,0.5200068032741547,9.4,0.4666666666666667,0.7247772727848795
1947-11-04,0.7300095507502555,9.6,0.4666666666666667,0.7861990755632589
1947-11-05,7.070092498362064,9.1,0.4666666666666667,0.8394313046378548
1947-11-06,0.2900037941336632,8.8,0.4666666666666667,0.8926635337124506
1947-11-07,0.0,4.0,0.4666666666666667,0.9172322548238024
1947-11-08,4.890063976943493,5.4,0.4666666666666667,0.9418009759351541
1947-11-09,13.930182249248027,6.2,0.4666666666666667,0.966369697046506
1947-11-10,12.34016144692898,8.3,0.4666666666666667,0.9868436313059659
1947-11-11,5.050066070258618,7.3,0.4666666666666667,0.9499905496389379
1947-11-12,6.350083078444004,7.0,0.4666666666666667,0.9336114022313703
1947-11-13,8.840115655660629,6.8,0.4666666666666667,0.9254218285275861
1947-11-14,3.470045398771763,4.7,0.4666666666666667,0.9172322548238024
1947-11-15,0.8500111207365989,3.7,0.4666666666666667,0.9172322548238024
1947-11-16,3.580046837925911,2.7,0.4666666666666667,0.9008531074162344
1947-11-17,4.180054687857628,1.3,0.4666666666666667,0.9090426811200183
1947-11-18,3.1000405579805377,0.4,0.4666666666666667,0.9336114022313703
1947-11-19,0.42000549495220185,0.6,0.4666666666666667,0.962274910194614
1947-11-20,0.0,3.3,0.4666666666666667,1.0073175655654256
1947-11-21,19.700257739424707,5.4,0.4666666666666667,1.0196019261211016
1947-11-22,7.530098516643047,10.4,0.4666666666666667,1.0318862866767775
1947-11-23,13.730179632604122,9.3,0.4666666666666667,1.113782023714617
1947-11-24,6.150080461800099,5.7,0.4666666666666667,1.2120569081600243
1947-11-25,7.410096946656704,5.5,0.4666666666666667,1.2980474320497557
1947-11-26,2.200028783082962,1.8,0.4666666666666667,1.3430900874205678
1947-11-27,1.170015307366848,0.7,0.4666666666666667,1.2980474320497557
1947-11-28,1.2200159615278245,0.5,0.4666666666666667,1.1833934001967805
1947-11-29,1.2700166156888009,0.4,0.4666666666666667,1.121971597418401
1947-11-30,5.060066201090812,1.8,0.4666666666666667,1.0482654340843454
